index,Unnamed: 0,primaryKey,season,seasonType,gameId,gameDate,period,secondsElapsed,team1Score,team2Score,offenseTeamId1,offensePlayer1Id,offensePlayer2Id,offensePlayer3Id,offensePlayer4Id,offensePlayer5Id,defenseTeamId2,defensePlayer1Id,defensePlayer2Id,defensePlayer3Id,defensePlayer4Id,defensePlayer5Id,points,expectedPoints,defensiveRebounds,offensiveRebounds,opponentDefensiveRebounds,opponentOffensiveRebounds,offensiveFouls,defensiveFouls,turnovers,fieldGoalAttempts,fieldGoals,threePtAttempts,threePtMade,freeThrowAttempts,freeThrowsMade,possessions,seconds,dt,adjustedPoints
11881,11881,353_0022100022_1610612741,2021-22,Regular Season,22100022,1634875200000,3,1654,,,1610612741,201942,202696,203897,1628366,1630172,1610612740,202685,1627742,1628984,1629638,1630529,3.0,0.8847066099992624,0,1,0,0,0,0,0,2,1,1,1,0,0,1,22,2021-10-29T13:59:40.216,3.0
11882,11882,353_0022100029_1610612742,2021-22,Regular Season,22100029,1634961600000,2,1429,,,1610612742,203501,204001,1627827,1628973,1629029,1610612761,203920,1627832,1629004,1629018,1629067,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
11884,11884,353_0022100034_1610612746,2021-22,Regular Season,22100034,1634961600000,3,1590,,,1610612746,202331,202339,202694,202704,1627826,1610612763,203500,1628991,1629001,1629630,1630217,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21,2021-10-29T13:59:40.216,0.0
11887,11887,353_0022100035_1610612766,2021-22,Regular Season,22100035,1635048000000,2,1415,57.0,50.0,1610612766,202330,203486,1628970,1628998,1630163,1610612751,200746,201142,201935,201988,1628971,3.0,1.1048286738797417,0,0,0,0,0,0,0,1,1,1,1,0,0,1,11,2021-10-29T13:59:40.216,3.0
11888,11888,353_0022100040_1610612747,2021-22,Regular Season,22100040,1635048000000,3,1492,,,1610612747,2544,201566,201599,203076,203145,1610612763,203500,1628991,1629001,1629630,1630217,0.0,0.9665270746542136,0,1,0,0,0,0,1,1,0,1,0,0,0,1,18,2021-10-29T13:59:40.216,0.0
11890,11890,353_0022100041_1610612738,2021-22,Regular Season,22100041,1635134400000,3,1658,75.0,75.0,1610612738,203471,203935,1627759,1628369,1629057,1610612766,202330,203486,1626162,1628970,1630163,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,7,2021-10-29T13:59:40.216,2.0
11893,11893,353_0022100042_1610612754,2021-22,Regular Season,22100042,1635134400000,2,1386,,,1610612754,203200,204456,1627734,1629052,1630537,1610612749,203507,203648,203918,1626192,1629620,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,10,2021-10-29T13:59:40.216,0.0
11894,11894,353_0022100049_1610612746,2021-22,Regular Season,22100049,1635134400000,3,1561,44.0,62.0,1610612746,201587,202331,202339,202704,1627826,1610612757,203081,203468,203496,203994,1629642,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,2021-10-29T13:59:40.216,2.0
11896,11896,353_0022100055_1610612753,2021-22,Regular Season,22100055,1635307200000,3,1632,,,1610612753,1628964,1628976,1630175,1630532,1630591,1610612766,202330,203486,1626162,1628970,1630163,0.0,1.0562511125070857,0,0,1,0,0,0,0,2,0,1,0,0,0,1,18,2021-10-29T13:59:40.216,0.0
11898,11898,353_0022100056_1610612738,2021-22,Regular Season,22100056,1635307200000,3,1488,63.0,54.0,1610612738,201143,203935,1627759,1628369,1629057,1610612764,203078,203484,203915,1626149,1628398,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,17,2021-10-29T13:59:40.216,2.0
11900,11900,353_0022100062_1610612756,2021-22,Regular Season,22100062,1635307200000,3,1586,,,1610612756,101108,203109,1626164,1628969,1629028,1610612758,203084,203090,1626158,1628368,1630169,0.0,0.0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,42,2021-10-29T13:59:40.216,0.0
11902,11902,353_0022100065_1610612755,2021-22,Regular Season,22100065,1635393600000,3,1605,,,1610612755,201980,202699,203552,203954,1630178,1610612765,203924,1628367,1630165,1630180,1630191,1.0,0.809,0,1,0,0,0,0,1,1,0,0,0,1,1,1,9,2021-10-29T13:59:40.216,1.0
11905,11905,353_0022100066_1610612764,2021-22,Regular Season,22100066,1635393600000,3,1622,,,1610612764,203078,203484,1626149,1628398,1628988,1610612737,203991,203992,1628381,1629027,1629631,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,2021-10-29T13:59:40.216,0.0
11906,11906,353_0022100069_1610612742,2021-22,Regular Season,22100069,1635393600000,3,1652,55.0,53.0,1610612742,203493,203501,203939,1627827,1629029,1610612759,1627749,1627751,1628401,1629022,1629640,3.0,1.0993386844952124,0,0,0,0,0,0,0,1,1,1,1,0,0,1,7,2021-10-29T13:59:40.216,3.0
11909,11909,353_0022100070_1610612763,2021-22,Regular Season,22100070,1635393600000,3,1570,,,1610612763,203500,1628991,1629001,1629630,1630217,1610612744,201939,203110,203952,1626172,1629673,0.0,0.8719385858450468,0,0,1,0,0,0,0,1,0,1,0,0,0,1,22,2021-10-29T13:59:40.216,0.0
11910,11910,354_0022100002_1610612744,2021-22,Regular Season,22100002,1634616000000,2,1391,56.0,53.0,1610612744,201939,202357,203110,203952,1627814,1610612747,2544,2546,201566,203076,203145,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,12,2021-10-29T13:59:40.216,2.0
11913,11913,354_0022100008_1610612750,2021-22,Regular Season,22100008,1634702400000,3,1488,,,1610612750,1626156,1626157,1629006,1630162,1630183,1610612745,1626174,1628464,1629645,1630224,1630256,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,2021-10-29T13:59:40.216,0.0
11915,11915,354_0022100015_1610612749,2021-22,Regular Season,22100015,1634788800000,2,1302,,,1610612749,203114,203507,203648,1626192,1629620,1610612748,200768,200782,1628389,1629130,1629639,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,2021-10-29T13:59:40.216,0.0
11917,11917,354_0022100017_1610612766,2021-22,Regular Season,22100017,1634875200000,3,1562,65.0,62.0,1610612766,202330,203486,1626179,1628970,1630163,1610612739,201937,1628374,1628386,1629012,1630596,3.0,1.162953674438374,0,0,0,0,0,0,0,1,1,1,1,0,0,1,23,2021-10-29T13:59:40.216,3.0
11919,11919,354_0022100021_1610612755,2021-22,Regular Season,22100021,1634875200000,3,1524,,,1610612755,201980,202699,203552,203954,1630178,1610612751,201142,201933,201935,203925,1629651,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,27,2021-10-29T13:59:40.216,0.0
11921,11921,354_0022100023_1610612760,2021-22,Regular Season,22100023,1634875200000,2,1425,69.0,47.0,1610612760,1628983,1629652,1630466,1630526,1630581,1610612745,201569,1626174,1627863,1629645,1630224,3.0,1.1891781056316315,0,0,0,0,0,0,0,1,1,1,1,0,0,1,11,2021-10-29T13:59:40.216,3.0
11922,11922,354_0022100025_1610612747,2021-22,Regular Season,22100025,1634875200000,3,1505,,,1610612747,2544,201566,201599,203076,203145,1610612756,101108,203109,1626164,1628969,1629028,0.0,1.0193714274236652,0,0,1,0,0,0,0,1,0,1,0,0,0,1,17,2021-10-29T13:59:40.216,0.0
11925,11925,354_0022100031_1610612750,2021-22,Regular Season,22100031,1634961600000,2,1397,,,1610612750,201976,1626157,1629006,1630162,1630183,1610612740,202685,1627742,1628984,1629638,1630530,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
11927,11927,354_0022100038_1610612760,2021-22,Regular Season,22100038,1635048000000,3,1750,67.0,63.0,1610612760,202324,1628983,1629647,1629652,1630581,1610612755,201980,202699,203552,203954,1630178,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,13,2021-10-29T13:59:40.216,2.0
11928,11928,354_0022100043_1610612737,2021-22,Regular Season,22100043,1635134400000,3,1609,,,1610612737,203991,203992,1628381,1628989,1629027,1610612765,203482,1628367,1630165,1630180,1630191,2.0,2.0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,6,2021-10-29T13:59:40.216,2.0
11931,11931,354_0022100044_1610612764,2021-22,Regular Season,22100044,1635134400000,3,1550,59.0,46.0,1610612764,203078,203484,203915,1628398,1629655,1610612751,201142,201933,201935,203925,1628971,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,2021-10-29T13:59:40.216,2.0
11933,11933,354_0022100046_1610612761,2021-22,Regular Season,22100046,1635134400000,3,1652,73.0,58.0,1610612761,1627832,1628384,1629018,1630173,1630567,1610612741,201942,202696,203897,1628366,1630172,3.0,1.0917768824678369,0,0,0,0,0,0,0,1,1,1,1,0,0,1,4,2021-10-29T13:59:40.216,3.0
11934,11934,354_0022100047_1610612740,2021-22,Regular Season,22100047,1635134400000,2,1352,,,1610612740,202685,1628984,1629638,1630529,1630530,1610612750,1626156,1626157,1627736,1630162,1630183,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2021-10-29T13:59:40.216,0.0
11937,11937,354_0022100048_1610612743,2021-22,Regular Season,22100048,1635134400000,3,1547,,,1610612743,203115,203932,203999,1628420,1629008,1610612739,1628374,1628386,1629012,1629636,1630596,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,2021-10-29T13:59:40.216,0.0
11939,11939,354_0022100050_1610612755,2021-22,Regular Season,22100050,1635220800000,3,1685,,,1610612755,201980,202699,203552,203954,1630178,1610612752,202689,203095,203944,1629011,1629628,1.0,2.0698819349887243,0,0,1,0,0,0,0,1,0,1,0,1,1,1,32,2021-10-29T13:59:40.216,1.0
11940,11940,354_0022100053_1610612747,2021-22,Regular Season,22100053,1635220800000,2,1381,59.0,60.0,1610612747,2546,201566,203076,203145,1630559,1610612759,1627749,1627751,1628966,1629022,1630170,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,20,2021-10-29T13:59:40.216,2.0
11942,11942,354_0022100054_1610612743,2021-22,Regular Season,22100054,1635220800000,3,1612,,,1610612743,203115,203210,203932,1628420,1629008,1610612762,201144,202711,203497,1626220,1628378,0.0,0.0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,16,2021-10-29T13:59:40.216,0.0
11945,11945,354_0022100056_1610612764,2021-22,Regular Season,22100056,1635307200000,3,1501,,,1610612764,203078,203484,203915,1626149,1628398,1610612738,201143,203935,1627759,1628369,1629057,0.0,1.888086249585064,0,2,1,0,0,0,0,3,0,2,0,0,0,1,41,2021-10-29T13:59:40.216,0.0
11947,11947,354_0022100058_1610612761,2021-22,Regular Season,22100058,1635307200000,2,1393,46.0,54.0,1610612761,1627832,1628384,1629018,1630173,1630567,1610612754,203087,1627734,1627763,1629052,1630537,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,17,2021-10-29T13:59:40.216,2.0
11949,11949,354_0022100060_1610612750,2021-22,Regular Season,22100060,1635307200000,2,1409,,,1610612750,1626156,1626157,1627752,1630162,1630183,1610612749,203114,203648,1626192,1628400,1629670,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2021-10-29T13:59:40.216,0.0
11950,11950,354_0022100066_1610612737,2021-22,Regular Season,22100066,1635393600000,3,1633,72.0,62.0,1610612737,203991,203992,1628381,1629027,1629631,1610612764,203078,203484,1626149,1628398,1628988,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,11,2021-10-29T13:59:40.216,2.0
11953,11953,354_0022100067_1610612752,2021-22,Regular Season,22100067,1635393600000,3,1807,,,1610612752,202689,203095,203944,1629011,1629628,1610612741,201942,202696,203897,1628366,1629750,2.0,1.484,0,1,0,0,0,0,0,1,0,0,0,2,2,1,28,2021-10-29T13:59:40.216,2.0
11954,11954,355_0022100004_1610612741,2021-22,Regular Season,22100004,1634702400000,3,1575,,,1610612741,201942,202696,203897,1628366,1630172,1610612765,203924,1628402,1630165,1630180,1630191,0.0,0.9543146134878286,0,0,1,0,0,0,0,1,0,1,0,0,0,1,18,2021-10-29T13:59:40.216,0.0
11956,11956,355_0022100005_1610612738,2021-22,Regular Season,22100005,1634702400000,3,1488,56.0,60.0,1610612738,203935,1627759,1628369,1629057,1629684,1610612752,202689,203095,203944,1629011,1629628,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2021-10-29T13:59:40.216,2.0
11958,11958,355_0022100010_1610612753,2021-22,Regular Season,22100010,1634702400000,2,1346,,,1610612753,203082,1628964,1628976,1630175,1630532,1610612759,203926,1627749,1628401,1629022,1629234,1.0,1.298,0,1,1,0,0,0,0,1,0,0,0,2,1,1,27,2021-10-29T13:59:40.216,1.0
11961,11961,355_0022100012_1610612756,2021-22,Regular Season,22100012,1634702400000,3,1769,,,1610612756,101108,203109,1626164,1628969,1629028,1610612743,203115,203932,203999,1628420,1629008,0.0,0.0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,22,2021-10-29T13:59:40.216,0.0
11963,11963,355_0022100016_1610612746,2021-22,Regular Season,22100016,1634788800000,3,1440,66.0,68.0,1610612746,202331,202339,202694,202704,1627826,1610612744,201939,203110,203952,1626172,1629673,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
11964,11964,355_0022100019_1610612754,2021-22,Regular Season,22100019,1634875200000,3,1490,,,1610612754,203200,1626167,1627734,1627763,1630537,1610612764,203484,203915,1628398,1628988,1629655,0.0,1.0388375174549658,0,1,1,0,0,0,0,2,0,1,0,0,0,1,22,2021-10-29T13:59:40.216,0.0
11967,11967,355_0022100020_1610612761,2021-22,Regular Season,22100020,1634875200000,3,1487,47.0,53.0,1610612761,1627832,1628384,1629018,1630173,1630567,1610612738,201143,203935,1627759,1628369,1629057,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,2021-10-29T13:59:40.216,2.0
11969,11969,355_0022100028_1610612754,2021-22,Regular Season,22100028,1634961600000,3,1528,,,1610612754,203200,1627734,1627763,1629052,1630537,1610612748,200782,202710,1628389,1629130,1629216,0.0,0.8761675701269868,0,0,1,0,0,0,0,1,0,1,0,0,0,1,17,2021-10-29T13:59:40.216,0.0
11971,11971,355_0022100029_1610612761,2021-22,Regular Season,22100029,1634961600000,2,1435,,,1610612761,203920,1627832,1629004,1629018,1629067,1610612742,203501,204001,1627827,1628973,1629029,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,2021-10-29T13:59:40.216,0.0
11973,11973,355_0022100032_1610612759,2021-22,Regular Season,22100032,1634961600000,3,1528,61.0,54.0,1610612759,203926,1627749,1627751,1628401,1629640,1610612749,201950,203114,203507,1626192,1628960,3.0,2.824,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2021-10-29T13:59:40.216,3.0
11975,11975,355_0022100033_1610612757,2021-22,Regular Season,22100033,1634961600000,3,1673,61.0,79.0,1610612757,203081,203468,203496,203994,1629642,1610612756,101108,203109,1626164,1628969,1629028,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,15,2021-10-29T13:59:40.216,2.0
11976,11976,355_0022100035_1610612751,2021-22,Regular Season,22100035,1635048000000,2,1435,,,1610612751,200746,201142,201935,201988,1628971,1610612766,202330,203486,1628970,1628998,1630163,1.0,1.48,0,0,1,0,0,0,0,0,0,0,0,2,1,1,23,2021-10-29T13:59:40.216,1.0
11978,11978,355_0022100037_1610612738,2021-22,Regular Season,22100037,1635048000000,3,1696,,,1610612738,201143,203471,203935,1628369,1629057,1610612745,1626174,1628464,1629645,1630224,1630256,0.0,0.914313621665197,0,0,1,0,0,0,0,1,0,1,0,0,0,1,21,2021-10-29T13:59:40.216,0.0
11980,11980,355_0022100038_1610612755,2021-22,Regular Season,22100038,1635048000000,3,1769,63.0,69.0,1610612755,201980,202699,203552,203954,1630178,1610612760,202324,1628983,1629647,1629652,1630581,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,19,2021-10-29T13:59:40.216,2.0
11983,11983,355_0022100041_1610612766,2021-22,Regular Season,22100041,1635134400000,3,1670,75.0,78.0,1610612766,202330,203486,1626162,1628970,1630163,1610612738,203471,203935,1627759,1628369,1629057,3.0,1.076013348292255,0,0,0,0,0,0,0,1,1,1,1,0,0,1,12,2021-10-29T13:59:40.216,3.0
11984,11984,355_0022100042_1610612749,2021-22,Regular Season,22100042,1635134400000,2,1392,57.0,66.0,1610612749,203507,203648,203918,1626192,1629620,1610612754,203200,204456,1627734,1629052,1630537,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,2021-10-29T13:59:40.216,2.0
11987,11987,355_0022100047_1610612750,2021-22,Regular Season,22100047,1635134400000,2,1367,,,1610612750,1626156,1626157,1627736,1630162,1630183,1610612740,202685,1628984,1629638,1630529,1630530,2.0,2.8081988178542376,0,0,0,0,0,0,0,1,0,1,0,2,2,1,15,2021-10-29T13:59:40.216,2.0
11989,11989,355_0022100049_1610612757,2021-22,Regular Season,22100049,1635134400000,3,1577,62.0,46.0,1610612757,203081,203468,203496,203994,1629642,1610612746,201587,202331,202339,202704,1627826,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,16,2021-10-29T13:59:40.216,2.0
11990,11990,355_0022100052_1610612742,2021-22,Regular Season,22100052,1635220800000,3,1484,60.0,61.0,1610612742,203501,203939,204001,1627827,1629029,1610612745,1626174,1628464,1629645,1630224,1630256,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,16,2021-10-29T13:59:40.216,2.0
11993,11993,355_0022100053_1610612759,2021-22,Regular Season,22100053,1635220800000,2,1389,,,1610612759,1627749,1627751,1628966,1629022,1630170,1610612747,2546,201566,203076,203145,1630559,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,11,2021-10-29T13:59:40.216,0.0
11995,11995,355_0022100057_1610612751,2021-22,Regular Season,22100057,1635307200000,3,1491,49.0,57.0,1610612751,201142,201933,201935,203925,1628971,1610612748,200768,200782,202710,1628389,1629130,3.0,1.2459059538883688,0,0,0,0,0,0,0,1,1,1,1,0,0,1,8,2021-10-29T13:59:40.216,3.0
11997,11997,355_0022100061_1610612760,2021-22,Regular Season,22100061,1635307200000,3,1564,78.0,65.0,1610612760,202324,1628983,1629647,1629652,1630581,1610612747,201566,201599,203076,203145,1628370,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,14,2021-10-29T13:59:40.216,2.0
11999,11999,355_0022100063_1610612763,2021-22,Regular Season,22100063,1635307200000,3,1503,,,1610612763,203500,1628991,1629001,1629630,1630217,1610612757,203081,203468,203496,203994,1629642,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,2021-10-29T13:59:40.216,0.0
12001,12001,355_0022100066_1610612764,2021-22,Regular Season,22100066,1635393600000,3,1648,62.0,74.0,1610612764,203078,203484,1626149,1628398,1628988,1610612737,203991,203992,1628381,1629027,1629631,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,15,2021-10-29T13:59:40.216,2.0
12003,12003,355_0022100069_1610612759,2021-22,Regular Season,22100069,1635393600000,3,1652,,,1610612759,1627749,1627751,1628401,1629022,1629640,1610612742,203493,203501,203939,1627827,1629029,0.0,1.2008434403513957,0,0,1,0,0,0,0,1,0,1,0,0,0,1,19,2021-10-29T13:59:40.216,0.0
12004,12004,355_0022100070_1610612744,2021-22,Regular Season,22100070,1635393600000,3,1583,,,1610612744,201939,203110,203952,1626172,1629673,1610612763,203500,1628991,1629001,1629630,1630217,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,2021-10-29T13:59:40.216,0.0
12007,12007,356_0022100001_1610612751,2021-22,Regular Season,22100001,1634616000000,3,1557,,,1610612751,201142,201933,201935,203925,1629651,1610612749,201572,201588,203114,203507,1628960,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,2021-10-29T13:59:40.216,0.0
12009,12009,356_0022100002_1610612747,2021-22,Regular Season,22100002,1634616000000,2,1398,,,1610612747,2544,2546,201566,203076,203145,1610612744,201939,202357,203110,203952,1627814,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,2021-10-29T13:59:40.216,0.0
12011,12011,356_0022100013_1610612758,2021-22,Regular Season,22100013,1634702400000,2,1203,39.0,45.0,1610612758,203084,1626158,1627741,1628368,1630169,1610612757,203081,203469,1626181,1626204,1629014,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,17,2021-10-29T13:59:40.216,2.0
12013,12013,356_0022100014_1610612742,2021-22,Regular Season,22100014,1634788800000,3,1565,,,1610612742,203501,203939,204001,1627827,1629029,1610612737,203991,203992,1628381,1629027,1629631,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,2021-10-29T13:59:40.216,0.0
12014,12014,356_0022100015_1610612748,2021-22,Regular Season,22100015,1634788800000,2,1307,,,1610612748,200768,200782,1628389,1629130,1629639,1610612749,203114,203507,203648,1626192,1629620,2.0,1.67,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,2021-10-29T13:59:40.216,2.0
12016,12016,356_0022100017_1610612739,2021-22,Regular Season,22100017,1634875200000,3,1572,,,1610612739,201937,1628374,1628386,1629012,1630596,1610612766,202330,203486,1626179,1628970,1630163,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,2021-10-29T13:59:40.216,0.0
12018,12018,356_0022100020_1610612738,2021-22,Regular Season,22100020,1634875200000,3,1506,,,1610612738,201143,203935,1627759,1628369,1629057,1610612761,1627832,1628384,1629018,1630173,1630567,0.0,1.1297486096130591,0,0,1,0,0,0,0,1,0,1,0,0,0,1,23,2021-10-29T13:59:40.216,0.0
12020,12020,356_0022100021_1610612751,2021-22,Regular Season,22100021,1634875200000,3,1546,,,1610612751,201142,201933,201935,203925,1629651,1610612755,201980,202699,203552,203954,1630178,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,2021-10-29T13:59:40.216,0.0
12023,12023,356_0022100024_1610612759,2021-22,Regular Season,22100024,1634875200000,3,1610,57.0,61.0,1610612759,203926,1627749,1627751,1628401,1629640,1610612743,203115,203932,203999,1628420,1629008,2.0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,15,2021-10-29T13:59:40.216,2.0
12025,12025,356_0022100030_1610612765,2021-22,Regular Season,22100030,1634961600000,2,1404,,,1610612765,203482,1628402,1630165,1630180,1630191,1610612741,201942,202696,203897,1627936,1630172,0.0,1.1019462012461605,0,0,1,0,0,0,0,1,0,1,0,0,0,1,24,2021-10-29T13:59:40.216,0.0
12026,12026,356_0022100031_1610612740,2021-22,Regular Season,22100031,1634961600000,2,1405,,,1610612740,202685,1627742,1628984,1629638,1630530,1610612750,201976,1626157,1629006,1630162,1630183,0.0,1.1677195865547922,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,2021-10-29T13:59:40.216,0.0
12028,12028,356_0022100033_1610612756,2021-22,Regular Season,22100033,1634961600000,3,1687,,,1610612756,101108,203109,1626164,1628969,1629028,1610612757,203081,203468,203496,203994,1629642,1.0,1.51,0,0,1,0,0,0,0,0,0,0,0,2,1,1,17,2021-10-29T13:59:40.216,1.0
12030,12030,356_0022100041_1610612738,2021-22,Regular Season,22100041,1635134400000,3,1683,,,1610612738,203471,203935,1627759,1628369,1629057,1610612766,202330,203486,1626162,1628970,1630163,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,15,2021-10-29T13:59:40.216,0.0
12033,12033,356_0022100042_1610612754,2021-22,Regular Season,22100042,1635134400000,2,1413,,,1610612754,203200,204456,1627734,1629052,1630537,1610612749,203507,203648,203918,1626192,1629620,0.0,1.0274713224440144,0,0,1,0,0,0,0,1,0,1,0,0,0,1,24,2021-10-29T13:59:40.216,0.0
12034,12034,356_0022100044_1610612751,2021-22,Regular Season,22100044,1635134400000,3,1567,,,1610612751,201142,201933,201935,203925,1628971,1610612764,203078,203484,203915,1628398,1629655,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,20,2021-10-29T13:59:40.216,0.0
12037,12037,356_0022100045_1610612753,2021-22,Regular Season,22100045,1635134400000,3,1575,,,1610612753,1628964,1628976,1630175,1630532,1630591,1610612748,200768,200782,202710,1628389,1629130,3.0,1.0620044278262066,0,0,0,0,0,0,0,1,1,1,1,0,0,1,16,2021-10-29T13:59:40.216,3.0
12038,12038,356_0022100046_1610612741,2021-22,Regular Season,22100046,1635134400000,3,1672,,,1610612741,201942,202696,203897,1628366,1630172,1610612761,1627832,1628384,1629018,1630173,1630567,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,24,2021-10-29T13:59:40.216,0.0
12040,12040,356_0022100048_1610612739,2021-22,Regular Season,22100048,1635134400000,3,1549,,,1610612739,1628374,1628386,1629012,1629636,1630596,1610612743,203115,203932,203999,1628420,1629008,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,2021-10-29T13:59:40.216,0.0
